product_id,label,manufacturer,certificate_status,ingredients,cluster,umap_1,umap_2
Enriched_Egg_Noodle_Product_Extra_Wide_Egg_Noodles,Enriched Egg Noodle Product Extra Wide Egg Noodles,American_Beauty_New_World_Pasta_Company;,NoCertificate,"Durum_Flour_wheat_,Niacin,Ferrous_Sulfate_iron_,Thiamin_Mononitrate,Riboflavin,Folic_Acid,Eggs",3,0.36132696,14.135259
Enriched_Egg_Noodles,Enriched Egg Noodles,Ahold;,NoCertificate,"Durum_Flour,Egg_Yolks,Niacin,Thiamin_Mononitrate,Riboflavin,Folic_Acid,Ferrous_Sulfate_iron_",3,0.3586393,14.165629
Enriched_Noodle_Product_Wide_Egg_Noodles,Enriched Noodle Product Wide Egg Noodles,Market_Pantry_Target_Stores;,NoCertificate,"Durum_Semolina,Durum_Flour,Egg_Yolks,Niacin,Ferrous_Sulfate_iron_,Thiamine_Mononitrate,Riboflavin,Folic_Acid",3,0.3246156,14.249824
Es_Stik_Dung_Dung_Kacang_Hijau,Es Stik Dung Dung Kacang Hijau,PT_Unilever_Indonesia_Tbk;,NoCertificate,"Sugar,Skim_Milk_Powder,Chocolate,Bean",7,-2.3213146,6.532858
Extra_Wide_Egg_Noodles,Extra Wide Egg Noodles,Essential_Everyday;,NoCertificate,"Durum_Semolina,Durum_Flour,Egg_Yolks,Niacin,Ferrous_Sulfate_iron_,Thiamin_Mononitrate,Riboflavin,Folic_Acid",3,0.31799024,14.172636
Filma_Minyak_Kelapa_Sawit,Filma Minyak Kelapa Sawit,PT_SMART_TBK;,NoCertificate,"Coconut_Oil,Omega_9,Omega_6",1,-1.4632937,5.4564095
Floridina_Minuman_Rasa_Buah_Jeruk_,Floridina Minuman Rasa Buah Jeruk ,PT_Tirta_Alam_Segar;,Development,"Water,Sugar,Orange_Pulp,Orange_Concentrate,Orange_Flavour,Citric_acid,Sodium_citrate,Vitamin_C,Beta_carotene",4,-4.261055,6.704144
Frisian_Flag_Cokelat,Frisian Flag Cokelat,PT_Frisian_Flag_Indonesia;,NoCertificate,"Sucrose,Water,Vegetable_Oil,Whey_Powder,Cocoa_Powder,Skim_Milk_Powder,Maltodextrine,Buttermilk_Powder,Vegetable_Stabilizer,Lactosa",7,-2.2780137,8.528279
Frisian_Flag_Pure_Farm,Frisian Flag Pure Farm,PT_Frisian_Flag_Indonesia;,NoCertificate,"Skimmed_Milk_Powder,Fresh_Milk,milk_powder",7,-2.3836634,6.788908
Garlic_Parsley_Noodles,Garlic Parsley Noodles,Amish_Wedding;,NoCertificate,"Durum_Wheat_Flour,Water,Egg_Whites,Garlic_Powder,Parsley_Flakes",0,-0.8159532,6.924587
Garuda_Pilus_Rasa_Pedas_Spicy_Coated_Peanuts_,Garuda Pilus Rasa Pedas Spicy Coated Peanuts ,PT_GarudaFood;,NoCertificate,"Tapioca_Flour,Palm_Oil,Garlic,Chili,Sugar,Salt,Monosodium_Glutamate,Aspartame,Sunset_Yellow_FCF",0,-1.1254848,6.656183
Gemez_Enaak_Snack_Mi,Gemez Enaak Snack Mi,PT_Siantar_Top_Tbk;,NoCertificate,"Mononatrium_Glutamate,Wheat_Flour,Vegetable_Oil,Tapioca_Starch,Onion,Garlic,Artificial_Roast_Chicken_Flavor,Flavor_Enhancer,Sugar,Sodium_carbonate,Acidity_Regulator",7,-1.3815826,7.8053365
Good_Day_Coffee_Drink_Avocado,Good Day Coffee Drink Avocado,PT_Monysaga_Prima;,NoCertificate,"Water,Sugar,creamer,Instant_Coffee,Skimmed_Milk,cacao_powder,avocado_identical_flavour",1,-2.2270727,6.6794605
Good_Day_Mocca_Latte_Coffee,Good Day Mocca Latte Coffee,PT_Monysaga_Prima;,NoCertificate,"Water,Sugar,creamer,Instant_Coffee,Skimmed_Milk,cacao_powder,Food_Stabilizer,Identical_Mocca_Flavour",7,-2.28661,6.7710876
Good_Day_Original,Good Day Original,PT_Santos_Jaya_Abadi;,NoCertificate,"Sugar,Non_Diary_Creamer,Instant_Coffee,Artificial_Sweetener_Sucralose,Acesumfame_K",1,-3.709888,3.5768435
Good_Day_Tiramisu_Bliss_Coffee,Good Day Tiramisu Bliss Coffee,PT_Santos_Jaya_Abadi;,NoCertificate,"Water,Sugar,Non_Diary_Creamer,Instant_Coffee,Skim_Milk_Powder,Cocoa_Powder,stabilizer,Nature_Identical_Tiramisu_Flavour",7,-2.2486458,6.8102555
Good_Day_White_Cappuccino,Good Day White Cappuccino,PT_Santos_Jaya_Abadi;,NoCertificate,"Sugar,Non_Dairy_Creamer,Instant_Coffee,Palm_Sugar,Cocoa_Powder,Artificial_Whiite_Cappuccino_Flavour",7,-2.3909013,6.867333
Good_Time_Mini,Good Time Mini,PT_Arnott_s_Indonesia;,Development,"Wheat_Flour,Choco_Chips,Sugar,Margarine,Cocoa_Powder,Sodium_carbonate,Eggs,Salt,Emulsifier,Sesame_Seeds_Peanuts,Treenuts",7,-2.6472857,8.799409
Happy_Tos_Rasa_Jagung_Bakar,Happy Tos Rasa Jagung Bakar,PT_Sinar_Kencana_Agung;,Development,"Whole_Corn,Palm_Oil,Monosodium_Glutamate,Flavour_Enhacer,Sunset_Yellow_FCF",1,-1.7049564,6.393242
Healthy_Homestyle_Chicken_Noodle_Condensed_Soup,Healthy Homestyle Chicken Noodle Condensed Soup,Ahold;,NoCertificate,"Chicken_Stock,Egg_White,Whole_Egg,Niacin,Thiamin_Mononitrate,Riboflavin,Water,Modified_Food_Starch,Salt,Semolina_Durum_Wheat,Ferrous_Sulfate_iron_,Folic_Acid,Chicken_Meat,Sodium_Phosphate",3,0.39588028,14.115527
Herb_Butter_Noodles_With_Bean_Pasta_Side_Dish,Herb Butter Noodles With Bean Pasta Side Dish,Cooksimple;,NoCertificate,"Garbanzo_Beans,Tapioca,Pea_Protein,Xanthan_gum,Cultured_Milk,Lactic_acid,Cornstarch,Whey_Powder,Salt,Anticacking,Yeast_Extract,Onion,Garlic,Spice",0,-0.28662476,11.221601
HiLo_Teen,HiLo Teen,PT_Nutrifood_Indonesia;,NoCertificate,"Water,Skimmed_Milk_Powder,Sugar,Milk_Cream,chocolate_powder,Food_Stabilizer,Calcium_carbonate,Calcium_sorbate,Emulsifier,Mineral,Natrium_Phosphat,Salt,Calcium_phosphate",7,-1.4608973,11.8753195
Hydro_Coco_Original,Hydro Coco Original,PT_Pulau_Sambu;,NoCertificate,"Coconut_Water,Sucrose,Nature_Identical_Coconut_Flavour,Stabilizer_Xanthan_Gum",1,-1.2998456,5.8834133
Indofood_Bumbu_Instan_Rawon,Indofood Bumbu Instan Rawon,PT_Indosentra_Pelangi_Cibitung;,NoCertificate,"Herbes,Picung_Nut,Salt,Shallots,Vegetable_Oil,Spices,Sugar,Flavour_Enhancer,Antioxidant",0,0.053197317,7.902298
Indomie_Keriting_Goreng_Spesial_,Indomie Keriting Goreng Spesial ,PT_Indofood_CBP_Sukses_Makmur_Tbk;,NoCertificate,"Wheat_Flour,Edible_Vegetable_Oil,Salt,Acidity_Regulator,stabilizer,Thickener_And_Colouring,Sugar,Flavor_Enhancer,Nature_Identical_Chicken_Flavor,Nature_Identical_Tomato,Pepper_Powder,Onion_Powder",0,-0.98499036,7.9027033
Indomie_Mi_Goreng_Rasa_Sate,Indomie Mi Goreng Rasa Sate,PT_Indofood_CBP_Sukses_Makmur_Tbk;,Renew,"Wheat_Flour,Palm_Oil,Tapioca_Starch,Salt,Potassium_carbonate,Guar_gum,Sodium_carbonate,Riboflavin,Tbh,Sugar,Monosodium_Glutamate,Cassava_Starch,Yeast_Extract,Artificial_Flavour,Garlic_Powder,Onion_Powder,Maltodextrine,Spices,Coconut_Powder,Soybean_Powder,Pepper_Powder,Silicon_dioxide,Lime_Powder,Caramel_Color,Disodium_Inosinate,Disodium_guanylate,Chili,Onion,Garlic,Herbs,Tocopherol,Water,Soya_Bean,Sesame_Oil,Chili_Powder,Fried_Onion",0,4.4030385,6.6030736
Indomie_Mi_Goreng_Rendang,Indomie Mi Goreng Rendang,PT_Indofood_CBP_Sukses_Makmur_Tbk;,Renew,"Wheat_Flour,Refined_Palm_Oil,Tapioca_Starch,Salt,Potassium_Carbonat,Sodium_carbonate,Riboflavin,Monosodium_Glutamate,Sugar,Garlic_Powder,Maltodextrin,Artificial_Chicken_Flavour,Coriander_Powder,Pepper,Disodium_Inosinate,Disodium_guanylate,Silicon_dioxide,Onion,Garlic,Tocopherol,Chili_Powder,Guar_gum,Herbs_Candle_Nut,Yeast_Extract",0,2.6908293,8.801167
Indomie_Mi_Instan_Goreng,Indomie Mi Instan Goreng,PT_Indofood_CBP_Sukses_Makmur_Tbk;,Renew,"Wheat_Flour,Vegetable_Oil,Sweet_Soy_Sauce,Chili_Sauce,Salt,Refined_Palm_Oil,Tapioca_Starch,Potassium_carbonate,Guar_gum,Sodium_carbonate,Riboflavin,Tbh,Sugar,Monosodium_Glutamate,Garlic_Powder,Artificial_Flavour,Cassava_Starch,Onion_Powder,Yeast_Extract,Maltodextrine,Disodium_guanylate,Silicon_dioxide,Onion,Tocopherol,Water,Soya_Bean,Spices,Sesame_Oil,Chili_Powder",0,4.302348,6.7116566
Indomie_Mi_Instant_Rasa_Soto_Mie,Indomie Mi Instant Rasa Soto Mie,PT_Indofood_CBP_Sukses_Makmur_Tbk;,Renew,"Wheat_Flour,Palm_Oil,Tapioca_Starch,Salt,Potassium_carbonate,Guar_gum,Sodium_carbonate,Riboflavin,Tbh,Monosodium_Glutamate,Sugar,Yeast_Extract,Non_Dairy_Creamer,Pepper_Powder,Artificial_Flavour,Maltodextrine,Garlic_Powder,Leek_Chipc,Onion_Powder,Lime_Flavor,Disodium_Inosinate,Disodium_guanylate,Onion,Herbs_Candle_Nut,Garlic,Tocopherol,Chili_Powder",0,2.6799333,8.861227
Indomie_Mi_Rasa_Ayam_Bawang,Indomie Mi Rasa Ayam Bawang,PT_Indofood_CBP_Sukses_Makmur_Tbk;,Renew,"Wheat_Flour,Palm_Oil,Tapioca_Starch,Salt,Potassium_carbonate,Guar_gum,Sodium_carbonate,Riboflavin,Monosodium_Glutamate,Sugar,Garlic_Powder,Maltodextrine,Artificial_Chicken_Flavour,Yeast_Extract,Coriander_Powder,Pepper_Powder,Disodium_Inosinate,Disodium_guanylate,Silicon_dioxide,Onion,Herbs_Candle_Nut,Garlic,Tocopherol,Chili_Powder",0,2.686991,8.785308
Indomie_Mi_Rasa_Ayam_Special,Indomie Mi Rasa Ayam Special,PT_Indofood_CBP_Sukses_Makmur_Tbk;,Renew,"Wheat_Flour,Palm_Oil,Tapioca_Starch,Salt,Potassium_carbonate,Guar_gum,Sodium_carbonate,Riboflavin,Monosodium_Glutamate,Sugar,Garlic_Powder,Maltodextrine,Artificial_Chicken_Flavour,Yeast_Extract,Coriander_Powder,Pepper_Powder,Disodium_guanylate,Disodium_Inosinate,Silicon_dioxide,Onion,Herbs_Candle_Nut,Garlic,Tocopherol,Chili_Powder,Fried_Onion",0,2.676755,8.825634
Indomie_Mi_Rasa_Kari_Ayam,Indomie Mi Rasa Kari Ayam,PT_Indofood_CBP_Sukses_Makmur_Tbk;,Renew,"Wheat_Flour,Palm_Oil,Tapioca_Starch,Salt,Potassium_carbonate,Guar_gum,Sodium_carbonate,Riboflavin,Monosodium_Glutamate,Sugar,Garlic,Garlic_Powder,Maltodextrine,Artificial_Chicken_Flavour,Yeast_Extract,Coriander_Powder,Pepper_Powder,Disodium_Inosinate,Disodium_guanylate,Silicon_dioxide,Onion,Herbs_Candle_Nut,Tocopherol,Chili_Powder,Fried_Onion",0,2.7064762,8.790759
Indomie_my_noodlez_rasa_rumput_laut,Indomie my noodlez rasa rumput laut,PT_Indofood_CBP_Sukses_Makmur_Tbk;,NoCertificate,"Wheat_Flour,Edible_Vegetable_Oil,Salt,Acidity_Regulator,stabilizer,Thickener_And_Colouring,Sugar,Flavor_Enhancer,Nature_Identical_Chicken_Flavor,Nature_Identical_Tomato,Pepper_Powder,Onion_Powder",0,-0.99135137,7.8997455
Indomilk,Indomilk,PT_Indolakto;,NoCertificate,"Sugar,Fresh_Milk,Vegetable_Oil,Whey_Powder,Buttermilk_Powder,Maltodextrine,Water,Skim_Milk_Powder,Vegetable_Stabilizer,Salt,Lactosa",7,-2.014621,8.347684
Indomilk_Cokelat,Indomilk Cokelat,PT_Indolakto;,NoCertificate,"Sugar,Milk_Solid,Cocoa_Butter,Vegetable_Fat,Emulsifiers,Salt,Flavour,Antioxidant,Premiks",7,-2.6160808,8.6607275
Indonesian_Shrimp_Chips,Indonesian Shrimp Chips,Brilliant_Food_Inc_;,NoCertificate,"Tapioca_Starch,Vegetable_Oil,Shrimp,Sugar,Eggs,Salt,Antioxidant,Tert_Butylhydroquinone",1,-1.7939335,6.7119794
Japanese_Style_Noodles,Japanese Style Noodles,Gefen;,NoCertificate,"Bleached_Wheat_Flour,Water,Salt,Corn_Starch",3,-1.5149646,6.9288287
Jjajang_Men_Chajang_Noodle,Jjajang Men Chajang Noodle,Paldo_Paldo_Co_Ltd;,NoCertificate,"Palm_Oil,Modified_Potato_Starch,Salt,Onion_Extract,Guar_gum,Water,Canola_Oil,Cabbage,potato,Sugar,Vegetables_Protein_Flake,Modified_starch,Starch,Glycine,Wheat_Flour,Riboflavin,Onion,Black_Soybean,Disodium_Inosinate",0,-0.7042796,11.1785965
Kabuto_Rice_Noodles_Chicken_Pho_Gluten_Free,Kabuto Rice Noodles Chicken Pho Gluten Free,Kabuto;,NoCertificate,"Rice_Noodles_Flour,Sugar,Garlic,Red_Flavouring,Yeast_Extract,Dried_Lemon_Juice,Milk,Salt,Lime_Leaf,Chicken,Spring_Onion,Chili",0,2.218601,7.214938
Kabuto_noodles,Kabuto noodles,Kabuto;,NoCertificate,"Rice_Noodles_Flour,Milk,Lactose_Milk_,Sugar,Onjon,Yeast_Extract,DriedMilk,Redpepper_Sweetcorn,Salt,Kaffir_Lime_Leaf,Natural_Flavouring,Garlic,Giner,Tapioca_Starch",0,2.3836448,8.877736
Kacang_Shanghai_cap_Dua_Kelinci,Kacang Shanghai cap Dua Kelinci,PT_Dua_Kelinci;,NoCertificate,"Selected_Peanuts,Salt,Tapioca_Flour,Sugar,Garlic,Palm_Oil,Monosodium_Glutamate",7,-1.8451564,6.3730125
Kacang_Telur_Oven_Egg_Coated_Peanuts_Dua_Kelinci,Kacang Telur Oven Egg Coated Peanuts Dua Kelinci,PT_Dua_Kelinci;,NoCertificate,"Peanut,Wheat_Flour,Sugar,Egg_Powder,Salt,Coconut_Oil,Palm_Oil",7,-2.0887926,7.8897467
Kapal_Api_Grande_Java_Latte,Kapal Api Grande Java Latte,PT_Santos_Jaya_Abadi;,Renew,"Sugar,creamer,Instant_Coffee,milk_powder,chocolate_powder,Natural_Coffee_Flavour",7,-2.3360393,6.686857
Kapal_Api_White_Coffee_3in1_Instant_Coffee,Kapal Api White Coffee 3in1 Instant Coffee,PT_Santos_Jaya_Abadi;,NoCertificate,"Non_Dairy_Creamer,Sugar,Instant_Coffee,milk_powder,Cocoa_Powder",7,-2.2571201,6.545176
Keripik_Kentang_Lays,Keripik Kentang Lays,PT_Indofood;,NoCertificate,"Salt,potato,Emulsifier,seaweed_flavour",1,-3.3345358,2.7437263
Khong_Gauan_Biscuits_,Khong Gauan Biscuits ,PT_Jadi_Abadi_Corak_Biscuit_Factory_Indonesia;,NoCertificate,"Wheat_Flour,Vegetable_Fat,Butylated_hydroxyanisole,Alpha_Tocoperol,Sugar,milk_powder,raising_agent,Butter,Cheese,Egg_Powder,Sodium_carbonate,Amonium_Carbonate,Yeast,Annato",7,-3.025399,8.971853
Kokita_Combination_Chili_Relish_Mild_Sambal_Bajak_Pedas_Sedang_,Kokita Combination Chili Relish Mild Sambal Bajak Pedas Sedang ,PT_Ikafood_Putramas;,NoCertificate,"Red_Chilli,Sugar,Soya_Oil,Shallot,Salt,Sodium_benzoate",0,-1.3427765,6.646687
Kokita_Combination_Chilli_Relish_Hot_Sambal_Bajak_,Kokita Combination Chilli Relish Hot Sambal Bajak ,PT_Ikafood_Putramas;,NoCertificate,"Sugar,Sodium_benzoate,Red_Chilli,Salt,Cooking_Oil,Shallots",0,0.15479124,7.102634
Kokita_Sambal_Terasi_Blacan_Chili_Relish_,Kokita Sambal Terasi Blacan Chili Relish ,PT_Ikafood_Putramas;,NoCertificate,"Chili,Sugar,Vegetable_Oil,Shallot,Salt,Modified_starch,Flavour_Enhancer,Hydrolyzed_Vegetable_Protein,Preservative_Sodium_Benzoate,Vegetable_Emulsifier,Antioxidant_Ascorbyl_Palmitate,Antioxidant_Tocopherol",0,-1.0912046,7.858329
Kokita_Tauco,Kokita Tauco,PT_Ikafood_Putramas;,NoCertificate,"Tauco,Sugar,Food_Stabilizer,Natrium_Benzoat",1,-3.5446525,3.9192185
Kopiko_Cappuccino_Candy,Kopiko Cappuccino Candy,PT_Mayora_Indah_Tbk;,Renew,"Sugar,Glucose_Syrup,Vegetable_Oil,milk_powder,Coffee_Extract,Butter,Salt,Soya_Lecithin,Flavour,Caramel_Color,Vanillin",7,-2.186798,8.547082
Kopiko_Coffee_Candy,Kopiko Coffee Candy,PT_Mayora_Indah_Tbk;,Renew,"Sugar,Glucose_Syrup,Vegetable_Oil,Coffee_Extract,Butter,Emulsifier,Soya_Lecithin,Caramel_Color,Salt,Natural_Coffee_Flavour",7,-2.1798804,8.426318
Krupuk_Ubi_Kayu,Krupuk Ubi Kayu,Wayang;,NoCertificate,"Cassava,Tapioca_Flour,Spices,Leek_Chipc,Paprika,Chili,Sugar,Salt",0,0.9728569,6.3234353
Kusuka_Cassava_Chips_Black_Pepper_Flavor_,Kusuka Cassava Chips Black Pepper Flavor ,CV_Arira_Pangindo;,New,"Cassava,Vegetable_Oil,Starches,Sugar,Salt,Black_Pepper_Powder,Hydrolyzed_Vegetable_Protein,Citric_acid,Caramel_Color,Lacithin,Tocopherol,Disodium_guanylate,Disodium_Inosinate,Silicon_dioxide",0,4.0333953,8.128817
Kusuka_Cassava_Chips_Original_,Kusuka Cassava Chips Original ,CV_Arira_Pangindo;,New,"Cassava,Palm_Oil,Salt,Seasoning_Powder",1,-1.2722542,6.057007
Kusuka_Cassava_Chips_Seaweed_Flavor_,Kusuka Cassava Chips Seaweed Flavor ,CV_Arira_Pangindo;,New,"Cassava,Palm_Oil,Sugar,Salt,Seaweed_Seasoning",1,-1.3498746,6.0683136
Kusuka_Kripik_Singkong_Pedas_Cassava_Chips_Spicy_Flavor_,Kusuka Kripik Singkong Pedas Cassava Chips Spicy Flavor ,CV_Arira_Pangindo;,New,"Silicon_dioxide,Cassava,Vegetable_Oil,Starches,Sugar,Salt,Chili_Powder,Hydrolyzed_Vegetable_Protein,Ciric_Acid,Caramel_Color,Lecithin,Disodium_guanylate,Disodium_Inosinate,Tocopherol",0,3.8537307,8.096394
La_Fonte_Elbow_Macaroni,La Fonte Elbow Macaroni,PT_Indofood_CBP_Sukses_Makmur_Tbk;,NoCertificate,"Durum_Wheat_Semolina,Salt,Wheat_Flour",1,-2.63225,4.701562
La_Fonte_Spaghetti_with_Mushroom_Sauce,La Fonte Spaghetti with Mushroom Sauce,PT_Indofood_CBP_Sukses_Makmur_Tbk;,NoCertificate,"Spaghetti,Semolina_Durum_Wheat,Tomato_Sauce,Salty_Soy_Sauce,Chicnken_Broth,Mushroom,Vegetable_Oil,Sweet_Soy_Sauce,Sugar,Salt,Tapioca,Flavour_Enhancer,Red_Onion,Garlic",0,2.6499157,8.134326
La_Fonte_Sphagetti_10,La Fonte Sphagetti 10,PT_Indofood_CBP_Sukses_Makmur_Tbk;,NoCertificate,"Semolina_Durum_Wheat,Salt,Wheat_Flour",1,-2.6532488,4.7023716
La_Fonte_pronto_spaghetti_with_chicken_sauce,La Fonte pronto spaghetti with chicken sauce,PT_Indofood_CBP_Sukses_Makmur_Tbk;,NoCertificate,"Semolina_Durum_Wheat,Vegetable_Protein,Vegetable_Oil,Chicken_Broth,Sweet_Soy_Sauce,Salty_Soy_Sauce,Red_Chilli,Green_Chilli,Tapioca,Chicken_Meat,Flavour_Enhancer,Sugar,Salt",0,-1.1006848,7.504825
Light_Lean_Sweet_Sour_Asian_Noodle,Light Lean Sweet Sour Asian Noodle,Amy_s_Amy_s_Kitchen_Inc_;,NoCertificate,"Organic_Rice_Flour,Water,Organic_Broccoli,Organic_Green_Beans,Organic_Carrots,Magnesium_chloride,Filtered_Water,Organic_Soybean,Natural_Firming_Agent,Organic_Cabbage,Organic_Tamari",0,1.8785287,6.9947643
Lo_Mein_Noodles_In_A_Spicy_Sweet_Chili_Sauce,Lo Mein Noodles In A Spicy Sweet Chili Sauce,Unilever;,NoCertificate,"Semolina_And_Durum_Flour_wheat_,Niacin,Ferrous_Sulfate_iron_,Thiamin_Mononitrate_vitamin_B1_,Riboflavin_vitamin_B2_,Sugar,Maltodextrin,Modified_Corn_Starch,Garlic_Powder,Onion_Powder,Wheat,Paprika_Oleoresin_for_Color_,Natural_Flavor,Sesame_Oil,Vinegar,Carrots,Ginger,Onion,Soy_Sauce,Red_Chili_Pepper,Folic_Acid",3,0.88285005,13.986995
Luwak_White_Koffie,Luwak White Koffie,JAVAPRIMA_ABADI_PT;,Renew,"Sugar,Non_Diary_Creamer,Instant_Coffee",1,-3.212217,2.3798745
Made_With_Organic_Noodles_Asian_Noodles_Spicy_Szechuan,Made With Organic Noodles Asian Noodles Spicy Szechuan,Dr_Mcdougall_s_Right_Foods;,NoCertificate,"Organic_Wheat_Flour,Brine,Salt,Garlic,Shallot,Carrot,Cabbage,Onion,Green_Onion,Shiitake_Mushroom,Cane_Sugar,Soy_Sauce_Powder,Natural_Flavors,Black_Bean_Paste,Yeast_Extract,Organic_Vinegar,Organic_Potato_Starch,Chilli,Spices,Sesame,Citric_acid",0,3.2509654,7.4846377
Majorico_Wafer_Roll_,Majorico Wafer Roll ,PT_Unimos;,NoCertificate,"Sugar,Wheat_Flour,Butylated_hydroxyanisole,Cocoa_Powder,Corn_Strach,Maltodextrine,Tert_Butylhydroquinone,Tapioca,Caramel,milk_powder,Soya_Lecithin,Salt,Chocolate_Flavour,Artificial_Vanila_Flavour",7,-2.442759,8.85727
Majorico_Wafer_Roll_Rasa_Pisang_Coklat,Majorico Wafer Roll Rasa Pisang Coklat,PT_Unimos;,NoCertificate,"Sugar,Wheat_Flour,Vegetable_Fat,Vegetable_Stabilizerand_Sodium_Polyphospate,Cocoa_Powder,Maltodextrine,Corn_Strach,Tapioca,milk_powder,Soya_Lecithin,Salt,Nature_Identical_Flavour_Banana,Nature_Identical_Flavour_Milk,Artificial_Vanila_Flavour,Butylated_hydroxyanisole,Banana_Powder,Paprika_Extract",7,-2.4721758,8.87661
Majorico_Wafer_Roll_Rasa_Susu_Vanilla,Majorico Wafer Roll Rasa Susu Vanilla,PT_Unimos;,NoCertificate,"Sugar,Wheat_Flour,Vegetable_Fat,Maltodextrine,Vegetable_Oil,milk_powder,Salt,Artificial_Vanila_Flavour",7,-2.3090208,8.28266
Margarine_forVITA,Margarine forVITA,PT_Bina_Karya_Prima;,NoCertificate,"Vegetable_Oil,Water,Salt,Vegetable_Emulsifier,Annato,Turmeric,Tartrazine,Antioxidant,Vitamin_A",1,-0.8135779,5.4102483
Marinade_Orange_Pre_Cooked_Noodles_Sauce_With_Vegetables_Toppings,Marinade Orange Pre Cooked Noodles Sauce With Vegetables Toppings,Simply_Asia;,NoCertificate,"Water,Modified_Tapioca_Starch,Salt,Glucono_Delta_lactone_acidulant_,Guar_gum,Sugar,Plum,Natural_Flavor,Citric_acid,Sodium_citrate,Xanthan_gum,Soybean,Pineapple_Juice_Concentrate,Orange_Juice_Concentrate,Lemon,Hydrolyzed_Soy_Protein,Tomato,Modified_Corn_Starch,Onion,Wheat_Flour,Xanthan_gum,Soy_Sauce,Wheat,Caramel_Color,Plum_Sauce,Malic_acid,Carrot,Red_Bell_Pepper,Sesame_Seed",0,3.3838758,6.602272
Mariza_Chocolate_Topping_Jam,Mariza Chocolate Topping Jam,PT_Marizarasa_Sarimurni_Factory_2_;,NoCertificate,"Sugar,Cocoa_Powder,Chocolate_Flavour,Salt,Emulsifier,Soya_Lecithin",7,-2.5451274,8.286417
Marjan_Sirup_Rasa_Strawberi,Marjan Sirup Rasa Strawberi,PT_Heinz_ABC_Indonesia;,NoCertificate,"Sugar,Water,Strawberry_Extract,Nature_Identical_Strawberry_Flavor,Citric_acid,Carmoisine",4,-4.779157,4.5363054
Mi_Boyki_Rasa_Sambal_Goreng,Mi Boyki Rasa Sambal Goreng,PT_SIANTAR_TOP_TBK_;,Renew,"Wheat_Flour,Tapioca_Flour,Sweet_Potato,Vegetable_Oil,Boyki_Sambal_Seasoning_Powder,Onion,Garlic,Salt,Sugar,Monosodium_Glutamate,Acidity_Regulator,Sodium_carbonate,Stabilizerand_Sodium_Polyphospate,Stabilizer_Guargum",0,-0.9731423,8.204802
Mie_ABC_selera_pedas_rasa_sup_tomat_pedas,Mie ABC selera pedas rasa sup tomat pedas,PT_ABC_President_Indonesia;,NoCertificate,"Wheat_Flour,Edible_Vegetable_Oil,Salt,Acidity_Regulator,stabilizer,Thickener_And_Colouring,Sugar,Flavor_Enhancer,Nature_Identical_Chicken_Flavor,Nature_Identical_Tomato,Pepper_Powder,Onion_Powder,Garlic_Powder",0,2.2793427,8.143009
Migelas_protevit_Rasa_Ayam_Bawang,Migelas protevit Rasa Ayam Bawang,PT_Dellifood_Sentosa_Corpindo;,NoCertificate,"Wheat_Flour,Tapioca_Starch,Vegetable_Oil,Salt,Emulsifier,Vegetable_Stabilizerand_Sodium_Polyphospate,Acidity_Regulator,Antioxidant,Maltodextrine,Yeast_Extract,Dried_Vegetable,Onion_Powder,Sugar,Hydrolised_Vegetable_Protein,Garlic_Powder,Flavor_Enhancer,Pepper_Powder,Anticacking,Nature_Identical_Chicken_Flavor,Caramel_Color_IV",0,4.276,7.8539305
Minuman_teh_rasa_jambu_klutuk_kemasan_botol_PET_Fruit_tea_guava_,Minuman teh rasa jambu klutuk kemasan botol PET Fruit tea guava ,Sinar_Sosro_PT;,NoCertificate,"Water,Sugar,Black_Tea,Acidity_Regulator,Apple_Juice_Concentrate,Synthetic_Guava_Flavour,High_Fructose_Corn_Syrup,Citric_acid,Sodium_citrate,Ascorbic_acid",2,1.4375267,2.1193984
Minute_Maid_Homestyle_Orange,Minute Maid Homestyle Orange,PT_Coca_Cola_Bottling_Indonesia;,NoCertificate,"Water,Sugar,Orange_Juice,Orange_Pulp,Citric_acid,Ascorbic_acid,Nature_Identical_Orange_Flavour,Food_Colouring_Beta_carotene_CI_No_75130",4,-0.65751815,2.0999312
Minute_Maid_Pulpy_Aloe_Vera_White_Grape,Minute Maid Pulpy Aloe Vera White Grape,PT_Coca_Cola_Bottling_Indonesia;,NoCertificate,"Water,Sugar,Grapes_Concentrate,Aloe_Vera,Citric_acid,Ascorbic_acid,Beta_carotene",4,-4.795327,4.515586
Nata_De_Coco,Nata De Coco,PT_Matahari_Putra;,NoCertificate,"Nata_De_Coco,Water,Sugar,Calium_Sorbate,Citric_acid,Acesumfame_K,Artificial_Sweetener_Sucralose",1,-4.975787,5.5805635
Nata_De_Coco_Coconut_Gel_Rasa_Manga,Nata De Coco Coconut Gel Rasa Manga,PT_Inaco_Food;,NoCertificate,"Coconut_Gel,Water,Sugar,Citric_acid,Mango_Flavor,Potassium_sorbate",1,-3.8681078,5.3764496
Nestle_Bear_Brand,Nestle Bear Brand,PT_Nestle_Indonesia;,NoCertificate,"Fresh_Milk,Skim_Milk_Powder,Skimmed_Milk",1,-2.1527424,5.824067
Nissin_Crispy_Crackers,Nissin Crispy Crackers,PT_Nissin_Biscuit_Indonesia;,NoCertificate,"Vegetable_Fat,Wheat_Flour,Sugar,Cheese",7,-2.1977477,6.972164
